"msoa21","A_n","B_n","C_n","D_n","E_n","F_n","G_n","number_of_epcs","A_pct","B_pct","C_pct","D_pct","E_pct","F_pct","G_pct","ABC_n","ABC_pct","DEFG_n","DEFG_pct"
"E02002430",9,458,1257,1006,217,84,26,3057,0.00294406280667321,0.149820085050703,0.411187438665358,0.329080798168139,0.0709846254497874,0.0274779195289499,0.00850507033038927,1724,0.563951586522735,1333,0.436048413477265
"E02002431",7,533,1108,1475,372,62,15,3572,0.00195968645016797,0.149216125419933,0.310190369540873,0.412933930571109,0.104143337066069,0.0173572228443449,0.0041993281075028,1648,0.461366181410974,1924,0.538633818589026
"E02002432",6,348,585,1064,285,46,11,2345,0.00255863539445629,0.148400852878465,0.249466950959488,0.453731343283582,0.121535181236674,0.0196162046908316,0.0046908315565032,939,0.400426439232409,1406,0.599573560767591
"E02002433",1,222,1166,1217,593,78,36,3313,0.000301841231512225,0.0670087533957139,0.351946875943254,0.367340778750377,0.178991850286749,0.0235436160579535,0.0108662843344401,1389,0.41925747057048,1924,0.58074252942952
"E02002434",4,448,1833,1154,200,25,13,3677,0.00108784335055752,0.121838455262442,0.498504215392983,0.313842806635844,0.054392167527876,0.0067990209409845,0.00353549088931194,2285,0.621430514005983,1392,0.378569485994017
"E02002435",11,529,840,1180,340,63,22,2985,0.00368509212730318,0.177219430485762,0.281407035175879,0.395309882747069,0.113902847571189,0.021105527638191,0.00737018425460636,1380,0.462311557788945,1605,0.537688442211055
"E02002436",26,464,647,1078,266,44,9,2534,0.0102604577742699,0.183109707971586,0.255327545382794,0.425414364640884,0.104972375690608,0.0173638516179953,0.00355169692186267,1137,0.44869771112865,1397,0.55130228887135
"E02002437",10,187,415,977,207,30,11,1837,0.00544365813826892,0.101796407185629,0.22591181273816,0.531845400108873,0.112683723462167,0.0163309744148067,0.00598802395209581,612,0.333151878062058,1225,0.666848121937942
"E02002438",81,209,1667,2916,273,38,10,5194,0.0155949172121679,0.0402387370042357,0.320947246823258,0.561417019638044,0.0525606469002695,0.00731613400077012,0.00192529842125529,1957,0.376780901039661,3237,0.623219098960339
"E02002439",2,634,1190,1808,605,96,32,4367,0.000457980306846806,0.145179757270437,0.272498282573849,0.414014197389512,0.138539042821159,0.0219830547286467,0.00732768490954889,1826,0.418136020151133,2541,0.581863979848867
"E02002440",17,161,1228,2156,316,67,8,3953,0.00430053124209461,0.040728560586896,0.310650139134834,0.545408550467999,0.0799392866177587,0.0169491525423729,0.00202377940804452,1406,0.355679230963825,2547,0.644320769036175
"E02002441",20,508,1872,2031,447,55,11,4944,0.0040453074433657,0.102750809061489,0.378640776699029,0.410800970873786,0.0904126213592233,0.0111245954692557,0.00222491909385113,2400,0.485436893203884,2544,0.514563106796117
"E02002442",0,365,619,1147,302,46,11,2490,0,0.146586345381526,0.24859437751004,0.460642570281124,0.121285140562249,0.0184738955823293,0.00441767068273092,984,0.395180722891566,1506,0.604819277108434
"E02002443",13,101,639,938,192,26,6,1915,0.00678851174934726,0.0527415143603133,0.333681462140992,0.489817232375979,0.100261096605744,0.0135770234986945,0.0031331592689295,753,0.393211488250653,1162,0.606788511749347
"E02002444",190,1101,847,1136,250,32,7,3563,0.0533258490036486,0.309009261857985,0.237721021611002,0.318832444569183,0.0701655907942745,0.00898119562166714,0.00196463654223969,2138,0.600056132472635,1425,0.399943867527365
"E02002445",6,835,887,1455,289,46,12,3530,0.00169971671388102,0.236543909348442,0.251274787535411,0.412181303116147,0.0818696883852691,0.0130311614730878,0.00339943342776204,1728,0.489518413597734,1802,0.510481586402266
"E02002446",9,123,547,1077,297,46,13,2112,0.00426136363636364,0.0582386363636364,0.258996212121212,0.509943181818182,0.140625,0.021780303030303,0.00615530303030303,679,0.321496212121212,1433,0.678503787878788
"E02002447",20,165,1136,1020,283,35,11,2670,0.00749063670411985,0.0617977528089888,0.425468164794008,0.382022471910112,0.105992509363296,0.0131086142322097,0.00411985018726592,1321,0.494756554307116,1349,0.505243445692884
"E02002448",22,675,1667,1536,185,40,12,4137,0.00531786318588349,0.163161711385062,0.402948996857626,0.371283538796229,0.0447183949722021,0.0096688421561518,0.00290065264684554,2364,0.571428571428571,1773,0.428571428571429
"E02002449",144,1037,906,1269,206,25,5,3592,0.0400890868596882,0.28869710467706,0.252227171492205,0.353285077951002,0.0573496659242762,0.00695991091314031,0.00139198218262806,2087,0.581013363028953,1505,0.418986636971047
"E02002450",33,551,935,1301,208,27,4,3059,0.0107878391631252,0.180124223602484,0.305655442955214,0.425302386400785,0.0679960771493952,0.0088264138607388,0.0013076168682576,1519,0.496567505720824,1540,0.503432494279176
"E02002451",28,467,674,1343,256,42,4,2814,0.00995024875621891,0.165955934612651,0.239516702203269,0.4772565742715,0.0909737029140014,0.0149253731343284,0.00142146410803127,1169,0.415422885572139,1645,0.584577114427861
"E02002452",8,828,1938,2159,335,56,11,5335,0.00149953139643861,0.155201499531396,0.363261480787254,0.404686035613871,0.0627928772258669,0.0104967197750703,0.00206185567010309,2774,0.519962511715089,2561,0.480037488284911
"E02002453",25,319,1399,2416,402,67,14,4642,0.00538560965101249,0.0687203791469194,0.301378716070659,0.520465316673847,0.0866006031882809,0.0144334338647135,0.003015941404567,1743,0.375484704868591,2899,0.624515295131409
"E02002454",55,632,1717,1431,633,108,30,4606,0.0119409465914025,0.137212331741207,0.372774641771602,0.310681719496309,0.137429439861051,0.0234476769431177,0.00651324359531046,2404,0.521927920104212,2202,0.478072079895788
"E02002455",54,312,1424,1783,167,24,1,3765,0.0143426294820717,0.0828685258964143,0.378220451527224,0.473572377158035,0.0443559096945551,0.00637450199203187,0.000265604249667995,1790,0.475431606905711,1975,0.524568393094289
"E02002456",11,468,948,1348,457,66,24,3322,0.0033112582781457,0.140878988561108,0.285370258880193,0.405779650812763,0.137567730282962,0.0198675496688742,0.00722456351595424,1427,0.429560505719446,1895,0.570439494280554
"E02002457",8,35,1436,1975,267,45,5,3771,0.00212145319543888,0.00928135773004508,0.380800848581278,0.523733757623972,0.0708035003977725,0.0119331742243437,0.0013259082471493,1479,0.392203659506762,2292,0.607796340493238
"E02002458",7,211,941,1847,348,62,13,3429,0.00204141149023039,0.0615339749198017,0.274424030329542,0.538641003207932,0.101487314085739,0.0180810731991834,0.00379119276757072,1159,0.337999416739574,2270,0.662000583260426
"E02002459",7,247,1292,2076,432,64,15,4133,0.00169368497459473,0.0597628841035567,0.312605855310912,0.502298572465521,0.104524558432132,0.0154851197677232,0.00362932494556013,1546,0.374062424389064,2587,0.625937575610936
"E02002460",36,311,610,1403,309,67,6,2742,0.0131291028446389,0.113420860685631,0.222465353756382,0.511670313639679,0.112691466083151,0.024434719183078,0.00218818380743982,957,0.349015317286652,1785,0.650984682713348
"E02002461",18,1084,1437,1841,377,61,22,4840,0.00371900826446281,0.22396694214876,0.296900826446281,0.380371900826446,0.0778925619834711,0.012603305785124,0.00454545454545455,2539,0.524586776859504,2301,0.475413223140496
"E02002462",8,255,1015,1563,348,55,11,3255,0.00245775729646697,0.0783410138248848,0.311827956989247,0.480184331797235,0.106912442396313,0.0168970814132104,0.00337941628264209,1278,0.392626728110599,1977,0.607373271889401
"E02002463",22,623,1661,2728,232,36,8,5310,0.00414312617702448,0.117325800376648,0.312806026365348,0.513747645951036,0.0436911487758945,0.00677966101694915,0.00150659133709981,2306,0.434274952919021,3004,0.565725047080979
"E02002464",42,816,1342,1856,366,61,13,4496,0.00934163701067616,0.181494661921708,0.298487544483986,0.412811387900356,0.0814056939501779,0.013567615658363,0.0028914590747331,2200,0.48932384341637,2296,0.51067615658363
"E02002465",3,207,883,1083,361,51,11,2599,0.00115429011158138,0.079646017699115,0.339746056175452,0.416698730280877,0.138899576760292,0.0196229318968834,0.00423239707579838,1093,0.420546363986149,1506,0.579453636013851
"E02002466",13,185,1105,2037,346,62,16,3764,0.00345377258235919,0.0491498405951116,0.293570669500531,0.541179596174283,0.09192348565356,0.0164718384697131,0.00425079702444208,1303,0.346174282678002,2461,0.653825717321998
"E02002467",15,607,1547,1925,585,79,24,4782,0.00313676286072773,0.126934337097449,0.323504809703053,0.402551233793392,0.122333751568381,0.0165202843998327,0.00501882057716437,2169,0.45357590966123,2613,0.54642409033877
"E02002468",16,121,651,1070,361,57,12,2288,0.00699300699300699,0.0528846153846154,0.284527972027972,0.467657342657343,0.15777972027972,0.0249125874125874,0.00524475524475524,788,0.344405594405594,1500,0.655594405594406
"E02002469",35,297,566,1107,189,28,8,2230,0.015695067264574,0.133183856502242,0.253811659192825,0.496412556053812,0.0847533632286996,0.0125560538116592,0.00358744394618834,898,0.402690582959641,1332,0.597309417040359
"E02002470",6,114,468,911,294,40,6,1839,0.0032626427406199,0.0619902120717781,0.254486133768352,0.495377922784122,0.159869494290375,0.0217509516041327,0.0032626427406199,588,0.31973898858075,1251,0.68026101141925
"E02002471",31,520,1100,1674,513,104,28,3970,0.00780856423173804,0.130982367758186,0.277078085642317,0.421662468513854,0.129219143576826,0.0261964735516373,0.00705289672544081,1651,0.415869017632242,2319,0.584130982367758
"E02002472",1,65,525,1170,232,47,10,2050,0.00048780487804878,0.0317073170731707,0.25609756097561,0.570731707317073,0.113170731707317,0.0229268292682927,0.0048780487804878,591,0.288292682926829,1459,0.711707317073171
"E02002473",2,139,591,1092,335,49,14,2222,0.0009000900090009,0.0625562556255626,0.265976597659766,0.491449144914491,0.150765076507651,0.0220522052205221,0.0063006300630063,732,0.329432943294329,1490,0.670567056705671
"E02002474",3,301,902,1630,216,29,11,3092,0.000970245795601552,0.0973479948253558,0.291720569210867,0.527166882276843,0.0698576972833118,0.00937904269081501,0.00355756791720569,1206,0.390038809831824,1886,0.609961190168176
"E02002475",6,281,710,863,294,80,31,2265,0.00264900662251656,0.124061810154525,0.313465783664459,0.381015452538631,0.129801324503311,0.0353200883002208,0.0136865342163355,997,0.440176600441501,1268,0.559823399558499
"E02002476",12,511,798,1867,175,27,9,3399,0.00353045013239188,0.150338334804354,0.23477493380406,0.549279199764637,0.0514857310973816,0.00794351279788173,0.00264783759929391,1321,0.388643718740806,2078,0.611356281259194
"E02002477",13,149,747,1325,279,51,9,2573,0.00505246793626117,0.0579090555771473,0.290322580645161,0.514963078118927,0.108433734939759,0.0198212203653323,0.00349786241741158,909,0.35328410415857,1664,0.64671589584143
"E02002478",20,287,704,1223,240,34,16,2524,0.00792393026941363,0.113708399366086,0.27892234548336,0.484548335974643,0.0950871632329636,0.0134706814580032,0.0063391442155309,1011,0.400554675118859,1513,0.599445324881141
"E02002479",27,213,1119,1877,368,59,7,3670,0.00735694822888283,0.0580381471389646,0.304904632152589,0.511444141689373,0.100272479564033,0.0160762942779292,0.00190735694822888,1359,0.370299727520436,2311,0.629700272479564
"E02002480",5,59,929,1565,272,30,3,2863,0.00174641983932937,0.0206077541040866,0.324484806147398,0.546629409710094,0.095005239259518,0.0104785190359762,0.00104785190359762,993,0.346838980090814,1870,0.653161019909186
"E02002481",21,517,930,1832,243,45,10,3598,0.00583657587548638,0.143690939410784,0.258476931628683,0.50917176209005,0.0675375208449138,0.0125069483046137,0.00277932184546971,1468,0.408004446914953,2130,0.591995553085047
"E02002482",41,285,1055,1594,269,42,9,3295,0.012443095599393,0.08649468892261,0.320182094081942,0.483763277693475,0.081638846737481,0.0127465857359636,0.00273141122913505,1381,0.419119878603945,1914,0.580880121396054
"E02002483",7,930,1773,1181,139,18,0,4048,0.00172924901185771,0.229743083003953,0.437994071146245,0.291749011857708,0.0343379446640316,0.00444664031620553,0,2710,0.669466403162055,1338,0.330533596837945
"E02002484",5,598,2154,2288,377,85,15,5522,0.000905469032959073,0.108294096341905,0.390076059398769,0.414342629482072,0.0682723650851141,0.0153929735603042,0.00271640709887722,2757,0.499275624773633,2765,0.500724375226367
"E02002485",7,377,1408,1556,234,35,12,3629,0.00192890603472031,0.103885367869937,0.387985670983742,0.428768255717829,0.0644805731606503,0.00964453017360154,0.00330669605952053,1792,0.493799944888399,1837,0.506200055111601
"E02002489",14,221,1060,1351,944,200,53,3843,0.00364298724954463,0.0575071558678116,0.275826177465522,0.351548269581056,0.245641425969295,0.0520426749934947,0.0137913088732761,1295,0.336976320582878,2548,0.663023679417122
"E02002490",10,137,765,1367,558,75,44,2956,0.003382949932341,0.0463464140730717,0.258795669824087,0.462449255751015,0.188768606224628,0.0253721244925575,0.0148849797023004,912,0.308525033829499,2044,0.691474966170501
"E02002491",9,244,784,1336,268,34,8,2683,0.0033544539694372,0.0909429742825196,0.292210212448751,0.497950055907566,0.0998881848676854,0.0126723816623183,0.00298173686172195,1037,0.386507640700708,1646,0.613492359299292
"E02002492",24,341,1009,1091,232,22,3,2722,0.00881704628949302,0.125275532696547,0.370683321087436,0.400808229243204,0.0852314474650992,0.00808229243203527,0.00110213078618663,1374,0.504775900073475,1348,0.495224099926525
"E02002493",19,458,634,856,207,32,4,2210,0.0085972850678733,0.207239819004525,0.286877828054299,0.387330316742081,0.0936651583710407,0.0144796380090498,0.00180995475113122,1111,0.502714932126697,1099,0.497285067873303
"E02002494",19,159,1405,1713,228,21,7,3552,0.0053490990990991,0.0447635135135135,0.395551801801802,0.482263513513513,0.0641891891891892,0.00591216216216216,0.00197072072072072,1583,0.445664414414414,1969,0.554335585585585
"E02002496",7,599,2647,2152,1003,122,63,6593,0.00106173214014864,0.0908539359927196,0.401486424996208,0.326406795085697,0.152131048081298,0.0185044744425906,0.00955558926133778,3253,0.493402093129076,3340,0.506597906870924
"E02002497",10,175,727,1631,588,73,50,3254,0.00307314074984634,0.053779963122311,0.223417332513829,0.501229256299939,0.180700676090965,0.0224339274738783,0.0153657037492317,912,0.280270436385986,2342,0.719729563614014
"E02002498",2,137,1328,2373,1042,134,73,5089,0.000393004519551975,0.0269208095893103,0.260955000982511,0.466299862448418,0.204755354686579,0.0263313028099823,0.0143446649636471,1467,0.288268815091374,3622,0.711731184908626
"E02002499",3,251,1385,1202,169,26,5,3041,0.000986517592897073,0.0825386386057218,0.455442288720816,0.395264715554094,0.0555738243998685,0.0085498191384413,0.00164419598816179,1639,0.538967444919434,1402,0.461032555080566
"E02002500",0,11,483,1042,552,84,16,2188,0,0.00502742230347349,0.220749542961609,0.476234003656307,0.252285191956124,0.0383912248628885,0.00731261425959781,494,0.225776965265082,1694,0.774223034734918
"E02002501",5,484,932,719,259,38,12,2449,0.00204164965291956,0.197631686402613,0.380563495304206,0.293589220089833,0.105757452021233,0.0155165373621886,0.00489995916700694,1421,0.580236831359739,1028,0.419763168640261
"E02002502",28,496,1777,1681,249,23,8,4262,0.00656968559361802,0.116377287658376,0.416940403566401,0.394415767245425,0.0584232754575317,0.00539652745190052,0.00187705302674801,2301,0.539887376818395,1961,0.460112623181605
"E02002503",4,438,804,1011,296,37,5,2595,0.00154142581888247,0.16878612716763,0.309826589595376,0.389595375722543,0.114065510597303,0.0142581888246628,0.00192678227360308,1246,0.480154142581888,1349,0.519845857418112
"E02002504",1,129,950,1272,692,135,16,3195,0.000312989045383412,0.0403755868544601,0.297339593114241,0.3981220657277,0.216588419405321,0.0422535211267606,0.00500782472613458,1080,0.338028169014085,2115,0.661971830985915
"E02002505",2,62,1267,1079,103,23,3,2539,0.000787711697518708,0.02441906262308,0.499015360378102,0.424970460811343,0.0405671524222135,0.00905868452146514,0.00118156754627806,1331,0.5242221346987,1208,0.4757778653013
"E02002506",1,67,1073,1250,132,24,17,2564,0.000390015600624025,0.0261310452418097,0.418486739469579,0.487519500780031,0.0514820592823713,0.0093603744149766,0.00663026521060842,1141,0.445007800312012,1423,0.554992199687988
"E02002507",0,210,364,875,280,27,9,1765,0,0.118980169971671,0.206232294617564,0.495750708215297,0.158640226628895,0.0152974504249292,0.00509915014164306,574,0.325212464589235,1191,0.674787535410765
"E02002508",0,364,376,722,232,31,3,1728,0,0.210648148148148,0.217592592592593,0.417824074074074,0.134259259259259,0.0179398148148148,0.00173611111111111,740,0.428240740740741,988,0.571759259259259
"E02002509",4,22,814,854,124,15,3,1836,0.00217864923747277,0.0119825708061002,0.443355119825708,0.465141612200436,0.0675381263616558,0.00816993464052288,0.00163398692810458,840,0.457516339869281,996,0.542483660130719
